sale_id,sale_date,amount,product
58264,2010-7-2,87.3,Doohickey
58265,2011-6-5,6.1,Thingamajig
58266,2000-6-19,26.6,Doohickey
58267,1996-6-17,46.27,Whatsit
58268,1980-6-26,44.83,Whatsit
58269,2000-4-14,74.61,Thingamajig
58270,1993-4-24,96.83,Doohickey
58271,1989-10-13,6.9,Thingamajig
58272,2017-4-16,36.83,Doohickey
58273,2019-8-27,52.7,Thingamajig
58274,1977-5-4,14.58,Whatsit
58275,1973-2-10,99.56,Whatsit
58276,2008-1-18,44.11,Whatsit
58277,1990-11-20,94.12,Doohickey
58278,1983-11-6,68.68,Whatsit
58279,1991-5-17,34.24,Doohickey
58280,1998-10-25,1.5,Thingamajig
58281,2018-7-3,92.55,Doohickey
58282,1993-5-15,35.86,Thingamajig
58283,2003-9-10,71.95,Whatsit
58284,2008-5-9,78.77,Whatsit
58285,1978-10-12,73.85,Thingamajig
58286,1985-8-10,11.7,Doohickey
58287,2015-6-10,33.97,Doohickey
58288,2016-10-3,48.48,Whatsit
58289,1998-10-17,39.82,Whatsit
58290,2025-9-27,78.5,Doohickey
58291,2004-1-25,98.18,Whatsit
58292,1983-8-21,20.61,Thingamajig
58293,2015-7-26,27.01,Whatsit
58294,1997-9-8,95.22,Doohickey
58295,2001-5-11,29.47,Whatsit
58296,1998-7-11,57.15,Whatsit
58297,2005-9-27,90.26,Whatsit
58298,1977-10-18,36.06,Thingamajig
58299,1973-7-5,58.5,Whatsit
58300,2019-6-26,53.84,Whatsit
58301,1983-4-1,33.19,Doohickey
58302,1995-11-20,35.35,Doohickey
58303,1987-10-8,5.09,Thingamajig
58304,1998-2-23,90.53,Thingamajig
58305,2018-4-16,85.57,Whatsit
58306,2020-10-8,19.5,Whatsit
58307,1990-1-5,41.11,Whatsit
58308,1978-9-24,7.14,Doohickey
58309,2012-10-20,70.74,Thingamajig
58310,1994-10-11,19.22,Doohickey
58311,1970-4-22,1.26,Whatsit
58312,1995-8-9,57.81,Thingamajig
58313,1972-1-23,15.85,Thingamajig
58314,1986-8-9,59.05,Whatsit
58315,1998-6-5,79.68,Whatsit
58316,1972-5-6,32.27,Doohickey
58317,2003-8-13,31.83,Doohickey
58318,1997-8-25,15.52,Doohickey
58319,2022-3-3,95.08,Whatsit
58320,1993-8-5,10.51,Whatsit
58321,1997-6-10,30.67,Doohickey
58322,1976-2-8,19.94,Whatsit
58323,2020-8-3,68.16,Doohickey
58324,2001-7-26,34.62,Thingamajig
58325,2002-10-15,53.5,Doohickey
58326,1979-5-23,57.55,Doohickey
58327,1998-9-23,30.9,Doohickey
58328,1982-8-26,39.79,Doohickey
58329,1996-10-10,54.49,Whatsit
58330,1995-5-2,80.66,Doohickey
58331,2017-8-8,79.52,Whatsit
58332,1995-9-18,85.51,Doohickey
58333,1984-5-9,22.72,Thingamajig
58334,1984-7-22,10.24,Whatsit
58335,2014-1-17,90.32,Doohickey
58336,1995-10-27,67.58,Thingamajig
58337,2003-3-19,27.24,Whatsit
58338,2011-1-22,47.81,Doohickey
58339,2021-3-11,40.62,Whatsit
58340,2006-1-8,71.53,Doohickey
58341,1984-2-12,38.76,Whatsit
58342,1995-9-10,57.41,Whatsit
58343,1974-7-19,16.13,Whatsit
58344,1999-7-1,49.1,Doohickey
58345,1998-10-6,15.59,Whatsit
58346,1985-8-10,6.1,Doohickey
58347,1984-6-27,40.02,Thingamajig
58348,2012-1-2,60.78,Whatsit
58349,1990-11-17,41.15,Doohickey
58350,2004-11-11,70.57,Thingamajig
58351,1974-6-16,29.5,Thingamajig
58352,2003-8-2,29.2,Doohickey
58353,1991-10-8,65.76,Whatsit
58354,2024-10-13,27.53,Thingamajig
58355,2019-7-18,70.78,Thingamajig
58356,1990-6-10,91.36,Doohickey
58357,2005-1-9,36.24,Thingamajig
58358,1991-3-6,45.67,Doohickey
58359,1986-7-18,5.1,Doohickey
58360,1972-11-7,20.37,Doohickey
58361,2024-2-7,93.53,Doohickey
58362,1975-10-15,88.53,Thingamajig
58363,2023-10-2,35.09,Doohickey
58364,2023-6-7,11.93,Whatsit
58365,2016-2-15,80.78,Whatsit
58366,1992-10-22,19.03,Whatsit
58367,1978-6-17,93.28,Doohickey
58368,1994-7-12,94.72,Whatsit
58369,1972-9-17,32.09,Whatsit
58370,2020-2-1,68.83,Doohickey
58371,1980-10-2,62.82,Whatsit
58372,2015-5-27,29.57,Whatsit
58373,2014-11-17,5.56,Thingamajig
58374,1971-6-16,98.89,Thingamajig
58375,2003-9-16,4.15,Whatsit
58376,1973-9-9,7.69,Whatsit
58377,1982-10-9,83.53,Doohickey
58378,2023-3-4,30.91,Whatsit
58379,1979-1-17,20.83,Thingamajig
58380,2014-3-6,44.95,Thingamajig
58381,1984-11-13,87.36,Thingamajig
58382,2004-9-3,73.78,Whatsit
58383,1972-2-21,92.68,Doohickey
58384,2000-3-9,96,Doohickey
58385,1993-5-27,44.62,Doohickey
58386,1994-5-5,3.95,Whatsit
58387,2011-2-15,15.05,Doohickey
58388,1983-2-16,79.95,Whatsit
58389,1982-11-21,2.47,Whatsit
58390,2010-9-26,84.15,Thingamajig
58391,1972-10-2,9.43,Doohickey
58392,2020-4-6,17.4,Doohickey
58393,2022-8-8,2.55,Thingamajig
58394,1984-10-11,20.95,Thingamajig
58395,2024-10-6,12.23,Whatsit
58396,1998-9-26,27.73,Doohickey
58397,1985-1-6,19.92,Doohickey
58398,2010-10-22,68.5,Whatsit
58399,1984-2-16,6.39,Thingamajig
58400,2024-9-13,24.89,Whatsit
58401,2003-3-5,21.46,Whatsit
58402,1994-6-6,82.98,Whatsit
58403,2023-3-14,33.42,Doohickey
58404,2014-7-12,80.42,Whatsit
58405,2010-2-4,17.61,Thingamajig
58406,2020-1-9,20.45,Doohickey
58407,2015-4-19,12.29,Whatsit
58408,1974-6-25,92.86,Whatsit
58409,2019-6-4,65.28,Whatsit
58410,1976-7-12,49.33,Whatsit
58411,2012-9-23,96.03,Thingamajig
58412,2003-11-21,14.42,Whatsit
58413,1993-10-6,29.63,Doohickey
58414,2016-8-27,17.93,Whatsit
58415,1984-11-12,16.87,Whatsit
58416,2023-1-1,37.78,Doohickey
58417,2022-8-4,27.74,Thingamajig
58418,1969-3-23,77.4,Thingamajig
58419,1989-5-23,6.41,Doohickey
58420,1975-3-26,38.39,Thingamajig
58421,2009-9-19,57.88,Whatsit
58422,2007-6-26,10.94,Doohickey
58423,1997-6-17,28.59,Doohickey
58424,1973-6-24,1.14,Doohickey
58425,1974-10-5,65.2,Whatsit
58426,2018-7-25,61.13,Thingamajig
58427,1976-6-26,30.07,Whatsit
58428,1988-6-27,34.16,Whatsit
58429,1977-4-26,6.22,Doohickey
58430,1973-2-18,79.15,Thingamajig
58431,2020-9-4,95.24,Doohickey
58432,2011-1-16,86.96,Doohickey
58433,2014-2-11,52.94,Doohickey
58434,1999-1-22,41.85,Whatsit
58435,1972-4-15,91.22,Whatsit
58436,1991-6-3,45.4,Thingamajig
58437,2017-8-9,20.38,Thingamajig
58438,1974-7-25,95.72,Whatsit
58439,1987-5-3,1.78,Whatsit
58440,1983-10-9,71.72,Thingamajig
58441,1973-9-25,10.74,Thingamajig
58442,1997-3-26,90.38,Doohickey
58443,2024-7-7,78.87,Thingamajig
58444,1992-10-24,94.33,Thingamajig
58445,2000-9-9,41.88,Doohickey
58446,1988-4-21,58.55,Whatsit
58447,1980-1-1,85.08,Doohickey
58448,2004-11-18,29.08,Whatsit
58449,1981-10-8,68.35,Doohickey
58450,2013-11-12,84.1,Whatsit
58451,1985-7-18,61.27,Whatsit
58452,1974-7-25,31.4,Thingamajig
58453,2016-2-18,8.94,Whatsit
58454,1970-11-22,75.48,Thingamajig
58455,2004-3-18,29.8,Whatsit
58456,1993-2-6,37.08,Doohickey
58457,1995-8-17,66.53,Whatsit
58458,2021-2-19,27.96,Whatsit
58459,1972-2-7,35.61,Thingamajig
58460,2001-1-13,48.18,Whatsit
58461,2000-1-6,62.92,Thingamajig
58462,1994-4-2,14.53,Whatsit
58463,1997-3-16,34.99,Whatsit
58464,2007-6-14,60.43,Doohickey
58465,1998-4-25,14.57,Whatsit
58466,1989-11-5,93.19,Doohickey
58467,1987-3-18,65.11,Doohickey
58468,1983-11-25,8.34,Whatsit
58469,1991-3-14,43.2,Thingamajig
58470,1980-9-22,55.76,Thingamajig
58471,1970-8-25,65.85,Thingamajig
58472,2004-8-15,25.27,Doohickey
58473,1978-9-26,49.66,Doohickey
58474,1994-3-17,72.53,Thingamajig
58475,1969-8-24,80.32,Thingamajig
58476,2005-8-23,76.98,Doohickey
58477,1978-4-17,78.85,Whatsit
58478,2014-9-27,5.85,Thingamajig
58479,2014-3-6,30.01,Doohickey
58480,2022-11-14,29.28,Whatsit
58481,1974-5-3,69.13,Whatsit
58482,1999-1-13,75.83,Whatsit
58483,2005-5-25,46.55,Thingamajig
58484,1972-4-6,53.27,Doohickey
58485,1969-11-13,10.29,Doohickey
58486,1984-5-20,61.9,Thingamajig
58487,2006-11-4,42.95,Doohickey
58488,2016-7-6,54.43,Whatsit
58489,2014-8-24,31.07,Doohickey
58490,1978-6-3,14.82,Doohickey
58491,2009-8-4,24.54,Whatsit
58492,1984-5-25,36.55,Whatsit
58493,1995-6-20,99.08,Thingamajig
58494,2009-7-7,35.7,Doohickey
58495,1998-4-2,71.84,Thingamajig
58496,1969-6-14,75.13,Doohickey
58497,1988-8-14,44.11,Whatsit
58498,1991-5-13,50.94,Whatsit
58499,1997-4-24,76.18,Thingamajig
58500,2023-4-10,80.9,Whatsit
58501,2002-10-14,9.09,Thingamajig
58502,1997-3-24,74.76,Whatsit
58503,2008-3-22,72.37,Thingamajig
58504,2010-10-18,79.28,Thingamajig
58505,2021-11-12,92.04,Doohickey
58506,1986-11-10,4.99,Thingamajig
58507,2018-11-22,92.25,Doohickey
58508,1970-11-14,18.34,Doohickey
58509,2009-8-21,67.25,Doohickey
58510,2023-2-8,41.55,Whatsit
58511,2014-5-14,57.94,Whatsit
58512,1997-4-16,44.86,Whatsit
58513,2006-5-10,63.96,Doohickey
58514,2019-1-27,52.44,Doohickey
58515,1997-6-8,44.23,Whatsit
58516,2003-3-13,55.63,Thingamajig
58517,1999-2-18,37.06,Doohickey
58518,2012-8-26,37.1,Thingamajig
58519,1977-11-12,65.81,Doohickey
58520,1969-1-19,39.53,Whatsit
58521,2009-9-15,85.71,Doohickey
58522,2023-2-26,53.3,Whatsit
58523,1974-3-9,87.06,Doohickey
58524,1973-7-6,74.88,Whatsit
58525,1972-8-7,63.09,Thingamajig
58526,2008-4-27,80.56,Whatsit
58527,2015-3-14,9.41,Doohickey
58528,2003-6-3,35.95,Doohickey
58529,2012-4-20,73.26,Doohickey
58530,1988-11-22,90.24,Thingamajig
58531,1973-2-20,64.72,Doohickey
58532,2014-3-18,92.94,Doohickey
58533,1983-2-10,69.66,Whatsit
58534,1980-1-24,80.66,Whatsit
58535,2001-5-16,31.53,Thingamajig
58536,1978-6-24,60.28,Whatsit
58537,2003-8-5,53.7,Thingamajig
58538,2005-11-21,13.94,Doohickey
58539,1992-9-27,95.83,Doohickey
58540,1995-3-6,59.7,Thingamajig
58541,2004-10-20,21.87,Doohickey
58542,2003-9-4,60.83,Doohickey
58543,1985-4-23,97.7,Doohickey
58544,1971-7-11,16.54,Whatsit
58545,1974-8-12,24.67,Whatsit
58546,1975-1-24,19.39,Thingamajig
58547,1973-8-5,40.94,Thingamajig
58548,1996-3-1,0.35,Whatsit
58549,2002-10-16,82.3,Doohickey
58550,2024-11-14,23.95,Doohickey
58551,1981-7-5,94.18,Doohickey
58552,1997-8-24,54.32,Whatsit
58553,1986-11-24,47.8,Thingamajig
58554,2019-4-7,2.02,Whatsit
58555,2009-11-22,78.61,Whatsit
58556,2005-9-4,31.74,Whatsit
58557,2000-7-23,21.4,Whatsit
58558,1979-1-8,68.28,Thingamajig
58559,1995-7-22,20.18,Thingamajig
58560,1970-5-12,72.51,Whatsit
58561,1986-4-17,96.9,Thingamajig
58562,1999-3-3,67.48,Doohickey
58563,2020-4-13,42.29,Doohickey
58564,1990-1-14,7.79,Doohickey
58565,1978-7-19,64.95,Thingamajig
58566,1979-11-25,90.78,Thingamajig
58567,2005-1-9,88.55,Whatsit
58568,1977-6-3,76.49,Whatsit
58569,2000-11-14,6.73,Whatsit
58570,2019-8-20,93.85,Doohickey
58571,1988-4-8,94.8,Doohickey
58572,1979-4-10,74.19,Doohickey
58573,1998-4-7,86.67,Whatsit
58574,1975-8-15,39.23,Thingamajig
58575,1997-10-27,74.54,Whatsit
58576,2019-4-1,31.52,Thingamajig
58577,1986-6-17,92.77,Thingamajig
58578,2004-6-24,70.23,Doohickey
58579,1984-11-12,42.44,Whatsit
58580,1972-5-17,37.35,Whatsit
58581,2019-8-9,79.26,Whatsit
58582,2015-11-8,99.4,Doohickey
58583,1981-3-6,77.08,Thingamajig
58584,2019-3-10,79.83,Doohickey
58585,2014-2-10,38.03,Doohickey
58586,1977-2-17,60.35,Doohickey
58587,2000-10-23,15.76,Thingamajig
58588,2005-6-23,77.74,Whatsit
58589,2017-8-17,62.03,Thingamajig
58590,2014-10-17,28.7,Whatsit
58591,1985-7-4,81.94,Thingamajig
58592,1974-1-13,13.92,Thingamajig
58593,1991-2-14,67.34,Whatsit
58594,1994-11-13,65.27,Whatsit
58595,2006-10-2,68.78,Doohickey
58596,2024-6-13,62.64,Whatsit
58597,1980-8-22,8.31,Whatsit
58598,2004-10-7,72.48,Doohickey
58599,1972-2-11,41.29,Doohickey
58600,1975-3-6,23.83,Doohickey
58601,1986-3-23,54.95,Thingamajig
58602,1976-11-23,83.71,Doohickey
58603,2001-10-25,73.72,Thingamajig
58604,1977-1-4,38.4,Thingamajig
58605,1983-11-3,0.93,Thingamajig
58606,2007-4-4,24.47,Thingamajig
58607,1975-6-19,9.11,Whatsit
58608,1986-2-15,60.72,Whatsit
58609,2023-9-7,36.15,Doohickey
58610,1996-9-25,94.14,Doohickey
58611,2000-4-21,13.24,Doohickey
58612,1983-1-24,7.41,Whatsit
58613,1990-7-26,48.85,Doohickey
58614,1988-8-23,17.64,Thingamajig
58615,1999-4-13,96.92,Whatsit
58616,2003-2-2,84.57,Whatsit
58617,2004-7-3,18.5,Doohickey
58618,2014-2-17,7.22,Whatsit
58619,1996-8-14,96.96,Doohickey
58620,2022-11-12,19.61,Whatsit
58621,1970-10-17,23.27,Thingamajig
58622,2009-9-11,56.71,Thingamajig
58623,1982-1-21,39.18,Doohickey
58624,2011-10-6,88.43,Thingamajig
58625,1976-2-23,13.52,Thingamajig
58626,1997-1-3,62.5,Doohickey
58627,2009-8-22,54.44,Doohickey
58628,1976-2-19,33.83,Whatsit
58629,1972-10-7,96.26,Thingamajig
58630,2004-8-18,28.81,Doohickey
58631,1979-8-25,82.99,Doohickey
58632,1997-7-16,16.82,Thingamajig
58633,2004-7-24,34.48,Thingamajig
58634,1985-9-22,68.31,Whatsit
58635,1996-8-2,81.37,Thingamajig
58636,1998-6-20,28.97,Thingamajig
58637,1975-7-15,90.32,Doohickey
58638,1974-4-18,53.44,Doohickey
58639,1975-9-19,41.37,Whatsit
58640,2006-9-17,20.92,Thingamajig
58641,1973-8-2,30.9,Thingamajig
58642,2003-6-12,8.48,Doohickey
58643,2005-9-7,41.11,Whatsit
58644,1999-4-18,70.03,Whatsit
58645,1995-4-1,71.92,Doohickey
58646,1995-3-27,58.23,Doohickey
58647,1980-7-9,74.67,Doohickey
58648,2021-8-13,18.07,Whatsit
58649,2006-7-19,55.68,Doohickey
58650,1998-8-12,64.85,Whatsit
58651,2015-11-20,48.34,Thingamajig
58652,1972-4-17,59.27,Thingamajig
58653,1995-2-15,47.23,Whatsit
58654,2002-3-17,91.64,Thingamajig
58655,1996-1-25,89.54,Thingamajig
58656,2011-6-26,48.17,Doohickey
58657,1974-9-10,85.33,Whatsit
58658,1971-8-18,29.35,Thingamajig
58659,2010-4-15,86.94,Thingamajig
58660,1994-3-7,27.23,Whatsit
58661,2002-2-27,43.33,Whatsit
58662,2005-6-18,9.15,Thingamajig
58663,1991-2-12,69.92,Whatsit
58664,2012-6-9,44.57,Thingamajig
58665,1978-5-11,39.13,Thingamajig
58666,1977-9-3,4.53,Whatsit
58667,1977-5-5,38.96,Whatsit
58668,1971-8-6,44.12,Thingamajig
58669,2009-7-16,83.06,Doohickey
58670,1989-2-25,94.03,Thingamajig
58671,2015-2-24,79.5,Whatsit
58672,1984-4-9,62.02,Doohickey
58673,1980-2-3,67.97,Doohickey
58674,1975-8-17,16.26,Whatsit
58675,2019-7-19,26.65,Whatsit
58676,2020-6-2,56.25,Doohickey
58677,1974-7-9,86.66,Doohickey
58678,1982-10-19,99.26,Whatsit
58679,2006-10-19,0.05,Thingamajig
58680,1993-2-20,29.27,Doohickey
58681,2024-7-3,8.39,Whatsit
58682,2012-11-11,87.57,Whatsit
58683,1978-3-27,94.54,Thingamajig
58684,1984-8-24,77.91,Whatsit
58685,1983-9-19,58.48,Whatsit
58686,2010-5-3,21.66,Doohickey
58687,2014-11-4,95.22,Thingamajig
58688,2009-1-12,18.86,Thingamajig
58689,1976-6-12,22.73,Whatsit
58690,1985-7-3,47.3,Thingamajig
58691,1987-8-24,83.45,Thingamajig
58692,2021-8-18,93.51,Whatsit
58693,2023-9-15,41.96,Whatsit
58694,1998-2-27,44.83,Thingamajig
58695,2009-8-12,14.04,Thingamajig
58696,2007-1-8,51.73,Whatsit
58697,2000-5-14,70.97,Doohickey
58698,2004-9-22,72.56,Thingamajig
58699,1986-2-2,73.48,Thingamajig
58700,1982-9-15,50.29,Thingamajig
58701,1971-2-6,50.98,Thingamajig
58702,1999-10-13,12.06,Thingamajig
58703,2014-8-15,73.83,Thingamajig
58704,1974-8-23,79.23,Doohickey
58705,1974-1-24,84.94,Doohickey
58706,1996-2-24,88.67,Thingamajig
58707,1982-10-6,97.82,Doohickey
58708,1985-3-24,46.48,Doohickey
58709,2011-1-17,10.95,Doohickey
58710,1972-9-7,15.51,Doohickey
58711,2007-6-5,86.71,Thingamajig
58712,2011-7-18,10,Doohickey
58713,2007-5-24,40.79,Whatsit
58714,1992-11-21,75.53,Doohickey
58715,2012-3-25,54.46,Thingamajig
58716,2018-1-21,45.1,Thingamajig
58717,1974-7-13,67.68,Doohickey
58718,2013-8-3,13.19,Thingamajig
58719,2024-1-7,19.43,Doohickey
58720,1973-6-4,74.47,Thingamajig
58721,2003-9-14,50.12,Whatsit
58722,1976-5-14,54.15,Doohickey
58723,1990-4-25,67.62,Whatsit
58724,2020-10-13,68.53,Thingamajig
58725,2001-3-3,47.34,Doohickey
58726,2024-7-15,9.84,Doohickey
58727,1976-10-26,0.71,Doohickey
58728,1995-11-25,44.43,Doohickey
58729,1987-1-1,15.76,Doohickey
58730,2000-10-7,52.23,Whatsit
58731,1969-2-12,75.97,Doohickey
58732,1985-6-21,53.71,Whatsit
58733,1993-8-8,75.69,Whatsit
58734,1972-3-15,63.12,Thingamajig
58735,1993-5-25,15.78,Doohickey
58736,2011-8-11,50.25,Doohickey
58737,2008-4-19,22.79,Doohickey
58738,2016-2-7,72.64,Doohickey
58739,1995-7-16,49.52,Thingamajig
58740,1973-9-16,73.33,Doohickey
58741,2013-9-20,89.76,Thingamajig
58742,1975-11-21,1.54,Whatsit
58743,1982-9-15,52.37,Whatsit
58744,1994-9-7,63.45,Doohickey
58745,2004-11-23,60.39,Whatsit
58746,2002-4-16,13.54,Whatsit
58747,1998-6-17,62.13,Thingamajig
58748,2001-5-19,52.85,Thingamajig
58749,1992-3-8,0.14,Whatsit
58750,2016-4-5,65.28,Whatsit
58751,1978-7-13,87.78,Whatsit
58752,1993-8-24,37.02,Doohickey
58753,1992-7-22,95.45,Doohickey
58754,2023-9-3,14.05,Doohickey
58755,2014-11-10,71.72,Whatsit
58756,2022-11-4,38.61,Whatsit
58757,2017-10-8,87.27,Whatsit
58758,1993-3-18,6.39,Thingamajig
58759,2007-5-4,31.33,Thingamajig
58760,1988-5-21,21.27,Whatsit
58761,2022-6-24,43.49,Thingamajig
58762,2009-3-7,24.23,Doohickey
58763,1994-11-1,84.87,Thingamajig
58764,2011-10-26,96.93,Doohickey
58765,1995-9-5,39.65,Thingamajig
58766,1999-1-24,9.55,Doohickey
58767,1991-6-2,61.78,Doohickey
58768,2008-8-11,97.53,Doohickey
58769,1975-1-4,7.56,Doohickey
58770,1998-2-25,23.29,Whatsit
58771,2002-1-21,8.1,Doohickey
58772,2010-4-8,49.46,Whatsit
58773,2008-3-24,67.45,Thingamajig
58774,1975-11-21,19.89,Thingamajig
58775,2020-11-15,24.04,Thingamajig
58776,1971-10-19,97.6,Whatsit
58777,2000-11-26,81,Whatsit
58778,2017-9-22,34.77,Doohickey
58779,1995-9-14,12.45,Whatsit
58780,2006-10-5,74.7,Whatsit
58781,2005-8-21,49.5,Doohickey
58782,1990-8-27,88.99,Doohickey
58783,2007-11-15,74.74,Thingamajig
58784,2003-5-11,1.19,Doohickey
58785,1972-9-20,34.58,Whatsit
58786,1970-5-16,12.52,Whatsit
58787,1994-1-18,63.6,Thingamajig
58788,1975-3-17,30.95,Whatsit
58789,2024-5-13,97.04,Whatsit
58790,2004-5-25,75.61,Doohickey
58791,1971-11-23,91.05,Whatsit
58792,1996-8-16,29.24,Whatsit
58793,1977-11-3,33.82,Doohickey
58794,1997-1-22,96.43,Whatsit
58795,1980-3-13,94.27,Doohickey
58796,2020-2-21,80.49,Thingamajig
58797,2015-7-6,42.31,Thingamajig
58798,1991-5-9,62.27,Thingamajig
58799,1983-9-27,82.19,Whatsit
58800,1994-6-23,75.45,Whatsit
58801,2013-2-1,57.17,Doohickey
58802,2021-4-1,61.54,Whatsit
58803,2018-4-20,20.97,Thingamajig
58804,1974-9-1,20.39,Whatsit
58805,2006-10-1,85.2,Whatsit
58806,2012-11-1,74.2,Thingamajig
58807,1977-11-3,68.16,Whatsit
58808,1996-9-13,43.71,Doohickey
58809,2001-8-25,10.76,Doohickey
58810,1993-4-19,9.56,Thingamajig
58811,1980-2-24,32.03,Whatsit
58812,2005-3-22,49.79,Whatsit
58813,1986-6-21,56.3,Thingamajig
58814,1980-11-11,11.82,Whatsit
58815,1988-6-3,15.04,Thingamajig
58816,2021-10-14,84.08,Thingamajig
58817,1985-4-21,60.41,Thingamajig
58818,2010-2-11,76.46,Whatsit
58819,2011-9-23,98.83,Thingamajig
58820,1995-3-7,28.86,Thingamajig
58821,2015-9-14,79.3,Whatsit
58822,2007-4-9,33.18,Whatsit
58823,1978-1-26,41.4,Doohickey
58824,2021-4-7,44.73,Thingamajig
58825,1999-8-23,26.59,Doohickey
58826,1996-9-14,55.08,Whatsit
58827,1995-7-14,87.22,Doohickey
58828,1987-2-26,9.41,Thingamajig
58829,1988-5-10,41.19,Doohickey
58830,2009-3-8,47.68,Thingamajig
58831,2012-2-2,35.22,Doohickey
58832,1972-3-16,82.5,Doohickey
58833,1998-11-9,13.1,Thingamajig
58834,1978-3-5,56.52,Doohickey
58835,1971-3-14,71.08,Thingamajig
58836,1988-2-7,42.34,Whatsit
58837,1978-8-20,3.32,Doohickey
58838,2018-11-26,7.35,Whatsit
58839,1987-4-25,45.81,Doohickey
58840,2000-1-15,99.75,Doohickey
58841,1991-10-8,65.1,Doohickey
58842,1982-8-18,59.17,Doohickey
58843,1971-10-19,74.95,Whatsit
58844,2000-5-20,91.95,Whatsit
58845,1978-9-25,11.59,Whatsit
58846,2019-9-18,7.07,Whatsit
58847,1975-8-20,40.12,Doohickey
58848,1978-11-3,99.91,Doohickey
58849,2020-3-25,77.19,Thingamajig
58850,1982-8-25,19.16,Thingamajig
58851,1987-5-19,97.66,Whatsit
58852,2021-8-20,12.18,Doohickey
58853,2015-4-27,88.86,Whatsit
58854,2021-5-14,29.98,Whatsit
58855,2011-5-18,38.04,Doohickey
58856,2008-9-13,79.4,Whatsit
58857,1978-10-8,97.32,Thingamajig
58858,2023-11-23,41.15,Whatsit
58859,2001-8-3,94.06,Whatsit
58860,2014-7-6,64.85,Thingamajig
58861,2011-8-23,18.03,Whatsit
58862,2011-6-13,99.59,Whatsit
58863,2002-8-22,65.89,Doohickey
58864,1971-7-15,98.54,Thingamajig
58865,1990-7-11,97.18,Whatsit
58866,2017-4-11,33.2,Whatsit
58867,1980-1-2,16.55,Doohickey
58868,2004-8-13,85.08,Thingamajig
58869,1977-5-23,48.65,Whatsit
58870,1998-7-24,24.63,Thingamajig
58871,1980-1-3,92.85,Doohickey
58872,1975-10-3,98.87,Doohickey
58873,2014-1-14,4.74,Whatsit
58874,1990-8-16,94.58,Whatsit
58875,1974-7-22,43.61,Doohickey
58876,2019-5-11,23.8,Doohickey
58877,2021-3-20,85.57,Whatsit
58878,1990-9-9,48.25,Doohickey
58879,2017-2-17,39.54,Thingamajig
58880,2004-10-21,59.71,Thingamajig
58881,1969-2-21,19.73,Doohickey
58882,2003-8-24,10.36,Doohickey
58883,2000-11-27,47.17,Doohickey
58884,2016-7-6,22.55,Whatsit
58885,1996-11-19,42.67,Whatsit
58886,2015-4-17,37.73,Whatsit
58887,1976-4-19,73.34,Thingamajig
58888,1972-7-3,11.25,Thingamajig
58889,2017-1-25,57.68,Whatsit
58890,2005-3-5,51.56,Thingamajig
58891,2015-3-1,75.69,Doohickey
58892,1969-5-2,0.65,Whatsit
58893,1986-2-7,69.9,Whatsit
58894,2002-10-4,76.07,Thingamajig
58895,2006-11-8,29.9,Thingamajig
58896,1986-10-21,46.96,Doohickey
58897,2007-3-24,93.27,Thingamajig
58898,1972-11-4,4.83,Doohickey
58899,2003-5-26,55.13,Doohickey
58900,1983-9-5,59.73,Thingamajig
58901,2005-7-10,86.89,Thingamajig
58902,1971-3-23,41.84,Doohickey
58903,1979-10-16,25.12,Thingamajig
58904,1972-9-9,2.85,Thingamajig
58905,2019-11-21,98.67,Doohickey
58906,1978-5-23,80.23,Whatsit
58907,2008-4-4,34.51,Doohickey
58908,2008-3-24,35.78,Thingamajig
58909,2001-10-26,81.18,Whatsit
58910,1969-6-19,88.49,Whatsit
58911,1969-9-11,47.38,Whatsit
58912,2025-7-20,96.05,Thingamajig
58913,1990-2-10,97.66,Doohickey
58914,1986-7-5,71.21,Whatsit
58915,1979-1-3,28.22,Doohickey
58916,2014-10-14,53.78,Thingamajig
58917,2009-4-17,54.55,Whatsit
58918,1977-3-9,59.62,Whatsit
58919,2023-10-18,44.15,Thingamajig
58920,2020-2-27,40.46,Doohickey
58921,1973-7-17,80.98,Whatsit
58922,2014-4-1,65.46,Whatsit
58923,1984-1-15,31.89,Whatsit
58924,1972-6-5,64.91,Doohickey
58925,2023-9-20,25.29,Doohickey
58926,2025-8-18,1.39,Thingamajig
58927,2021-7-8,42.59,Doohickey
58928,1969-8-10,81.93,Whatsit
58929,1979-9-13,54.03,Doohickey
58930,1994-10-16,30.49,Thingamajig
58931,2014-9-21,13.82,Doohickey
58932,2008-4-9,71.61,Whatsit
58933,2018-9-15,20,Thingamajig
58934,2021-5-8,58.48,Doohickey
58935,2001-3-20,68.61,Thingamajig
58936,2000-4-14,20.55,Whatsit
58937,1976-7-23,12.16,Doohickey
58938,2005-7-3,22.79,Whatsit
58939,1984-3-12,9.02,Thingamajig
58940,2012-1-12,70.31,Whatsit
58941,2019-10-21,12.75,Doohickey
58942,1998-8-23,64.9,Whatsit
58943,1998-2-9,53.74,Whatsit
58944,1999-5-3,12.72,Doohickey
58945,1977-6-3,64.61,Doohickey
58946,2012-2-26,94.35,Thingamajig
58947,1991-5-27,67.58,Thingamajig
58948,1970-7-20,67.16,Doohickey
58949,1972-3-27,95.16,Doohickey
58950,2025-9-10,65.98,Whatsit
58951,2003-11-24,44.41,Whatsit
58952,1990-8-5,70.45,Doohickey
